"exp_ID" "Lawn" "individual" "lineID" "ind_type" "SHANK2_gtype" "ind_desc" "Color" "Family" "wellID" "sEPSC_Ampl" "sEPSC_Freq" "Setup" "growth_condition" "Line" "FamilyType" "ind_desc_paper" "line_desc_paper" "comparison_var" "comparison_label"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 29 1.22706850748613 2.14461703846206 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 29 0.708972915436432 1.94229467817536 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 29 0.845313860712669 1.25439864834481 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 29 1.97694370650544 27.1516610199698 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 29 0.899850238823164 1.13300523095885 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 29 2.26325969158553 11.0872654566075 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 29 1.56792087067673 49.0834050984129 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 29 2.85639733991528 4.65341433515168 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 30 1.02000300875909 0.832819877766383 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 30 0.976851695032599 0.499691931656749 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 30 1.03729119534822 0.333127946109634 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 30 1.04600444138915 2.16533171217411 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 30 0.924987135265188 3.33127953605013 "EXP" "AA" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 30 1.40905635976103 59.1302119210435 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 30 0.907698948676051 2.83158760439338 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 30 1.82397283790031 64.7933871298303 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 30 1.08044250907471 1.83220374107988 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 30 1.0718675685265 5.66317523377136 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 31 2.03488828849236 7.02027572794745 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 31 0.796874282669895 1.05127747051831 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 31 0.83705079626732 6.30060927137798 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 31 0.696633480281108 0.169333283898699 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 31 1.05758056152265 0.126999962924024 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 31 1.31820664773349 0.592666493645447 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 31 0.631517055049353 2.73049920286652 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 31 0.9874119998505 1.94027721098648 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 31 0.771854178393654 0.169333283898699 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 31 0.571372573616081 0.119944409075467 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 32 1.32150283377963 4.71579884678669 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 32 0.993688177338171 0.521612061764362 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 32 0.962955553296784 2.27273827054184 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 32 0.983443969324375 0.43645090931205 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 32 0.804129352250897 0.409838048472114 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 32 0.814373560264693 1.78306164034831 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 32 1.47516595398656 28.1400290637894 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 32 1.17808392158649 1.95870651837898 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 32 1.24471225050822 0.0319354323692137 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 32 0.829780849117441 0.580160354973512 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 33 1.35285301026809 3.41811169347939 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 33 0.823449707445166 0.836456335834968 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 33 0.855532163579393 0.294308710756748 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 33 1.09619336119428 1.20821470731718 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 33 0.957169384612625 0.983610691213343 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 33 0.737896491087227 0.0567964179944201 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 33 1.14427426878744 0.258165535880616 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 33 0.925086928478398 2.51969562906405 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 33 1.20843918105589 1.76585226454049 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 33 0.941085379937332 2.54293052728169 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 34 1.25889394549227 4.10501854575138 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 34 0.892129567671685 0.392391478637999 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 34 1.10528905904071 1.38343149570114 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 34 0.599748970693418 0.11067451911278 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 34 1.34319027708649 4.05471194642906 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 34 0.66414090037781 2.45496207198183 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 34 0.951604872183131 1.10674519565539 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 34 0.669057525550756 0.281716959525219 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 34 0.619494771791218 0.412514118065087 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 34 0.599748970693418 0.553372598582296 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 35 0.488657685119664 0.38309094325683 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 35 1.7249178680827 5.39809964358486 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 35 1.40762586907605 5.53740543994553 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 35 0.991902166810064 0.278611595333329 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 35 0.849710073838527 0.313438043770502 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 35 1.15965032737353 2.10700018399459 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 35 0.525124676546505 1.75873568917493 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 35 0.991902166810064 8.48024040732812 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 35 1.01378236166617 21.5227456722411 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 35 0.433986371572544 0.191545470322423 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 36 1.21511721616915 1.61804547651842 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 36 0.742335473917518 0.323609095303684 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 36 2.22313064917294 3.64359870237888 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 36 0.527417633131966 0.125847981506988 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 36 0.945500972042312 4.16496891147926 "EXP" "AA" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 KO" "CTRL"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 36 0.699389413236984 0.101876937110781 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 36 0.531355918172539 0.0539348492172807 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 36 0.800972162299381 0.934870719766199 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 36 0.797033877258808 1.79183554591891 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 36 0.60555820933381 0.245703201690196 "EXP" "AA" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 37 1.00858239613893 0.242760804578059 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 37 1.43264544906098 6.24242068915009 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 37 0.807966188616021 0.682042259903211 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 37 1.08312580414447 2.09236693527461 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 37 0.79082028788166 0.462401533107638 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 37 1.45556777624595 7.52558494191983 "EXP" "AA" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 37 1.92547548353795 6.13838034433092 "EXP" "AA" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 37 1.3180338131361 10.9704763598436 "EXP" "AA" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 37 0.60175693325998 0.115600383710411 "EXP" "AA" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 37 0.641825161179318 0.138720459758891 "EXP" "AA" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 38 1.43347602409003 4.79119625667678 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 38 0.713689710231822 0.374312206543985 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 38 1.42737942046364 7.84184074576531 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 38 0.943521989798002 0.131009273553699 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-002" "3" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 38 0.725786145998463 0.54275269990988 "EXP" "AA" "SK0217-002 #3" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #3" "SHANK2 DEL" "CTRL"
"5" "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 38 1.53024751022316 4.06128745209124 "EXP" "AA" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 38 0.822557632131591 0.168440493365895 "EXP" "AA" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 38 2.0322012087957 12.7078994448738 "EXP" "AA" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL"
"5" "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 38 1.2096435766641 0.673761973463578 "EXP" "AA" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL"
