"exp_ID" "wellID" "Lawn" "individual" "lineID" "ind_type" "SHANK2_gtype" "ind_desc" "Color" "Family" "imagebatchID" "imageID" "Syn_Number" "Dend_Length" "Setup" "Line" "FamilyType" "ind_desc_paper" "line_desc_paper" "comparison_var" "comparison_label" "growth_condition"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "1" 1.00863017452101 1.53942369136221 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "2" 0.605178104712605 0.971071396033817 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "3" 1.10032382675019 0.930896189093957 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "4" 0.89859779184599 1.4405422195973 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "5" 0.770226678725134 0.823717691691383 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "7" 1.19201747897937 0.895507379120213 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "1" 0.495145722037586 0.739661689398201 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "2" 0.806904139616807 0.90258606151233 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "3" 1.98058288815034 1.54002148791744 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "4" 2.03559907948785 0.893166426827233 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "5" 1.59546954878778 1.50556419589404 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "6" 0.440129530700077 0.495153172730291 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "7" 1.59546954878778 0.987861599174673 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "1" 0.146709843566692 0.275059790820092 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "3" 1.02696890496685 1.06223080591784 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "2" 1.72384066190863 2.17405217681314 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "3" 0.861920330954317 1.34296758101425 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "4" 0.935275252737663 0.926640858102545 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "5" 0.47680699159175 0.733467748718377 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "6" 0.586839374266769 1.32159836317949 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "7" 0.770226678725134 0.78168681061269 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 3 "2lower" 1.98058288815034 1.01252344589181 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 3 "2upper" 1.10032382675019 1.07267600464769 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 3 "3" 1.46709843566692 1.18860204413163 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 3 "4" 1.39374351388358 1.45699652021148 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 34 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 3 "5" 1.00863017452101 0.721421818480887 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "1" 0.449747338471448 0.620662836067516 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "3" 1.61665935180277 1.23095577149856 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "4" 1.19122268027573 1.09247638934206 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "5" 1.871921354719 1.3485147027682 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "6" 2.40675602749586 1.54863344886018 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "7" 1.11829067944252 1.3011676597116 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "8" 0.571300673193461 0.776838854144635 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "9" 0.401126004582643 0.56757234871542 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "1" 0.486213338888052 0.446534054234411 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "2" 4.20574538138165 1.76039433019138 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "3" 0.413281338054844 0.516296813125819 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "5" 0.37681533763824 0.404281138674636 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "6" 2.17580469152403 1.3851998224633 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "7b" 0.340349337221636 0.511630905665623 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "7" 0.486213338888052 0.452306815689159 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "8" 1.64097001874717 0.711956849388866 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "9" 0.911650010415097 0.381358017576215 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 35 "CTRL1" "SK0217-003" "2" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "10" 1.05751401208151 1.16342457785396 "EXP" "SK0217-003 #2" "SHANK2 Del MUT" "Del" "Del #2" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "3" 0.499655585669061 0.663387174632106 "EXP" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "SHANK2 DEL" "CTRL" "AA"
"3" 36 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "4" 1.69114198226451 1.16830293111966 "EXP" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "SHANK2 DEL" "CTRL" "AA"
"3" 36 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "5" 1.11461630649252 1.5315238030977 "EXP" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "SHANK2 DEL" "CTRL" "AA"
"3" 36 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "6" 0.960876126286656 0.714703012073482 "EXP" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "SHANK2 DEL" "CTRL" "AA"
"3" 36 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "7" 1.69114198226451 1.54880499818954 "EXP" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "SHANK2 DEL" "CTRL" "AA"
"3" 36 "CTRL1" "SK0441-001" "39" "CTRL" "WT" "CTRL3" "GFP" "SHANK2 R841X" 1 "8" 0.653395765874926 0.76108183706445 "EXP" "SK0441-001 #39" "SHANK2 R841X CTRL" "CTRL3" "CTRL3 #39" "SHANK2 DEL" "CTRL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "1" 1.57583684711012 1.88630720161907 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "3" 1.49896675700718 1.93376316058577 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "4" 3.65132927988929 1.48834003760643 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "5" 1.88331720752185 1.57257070833896 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "6" 2.30610270308798 1.50386906146336 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "7" 2.92106342391144 1.79816758181327 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "1" 1.69114198226451 1.55731318055221 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "2" 2.9594984689629 1.62969285308567 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "3" 6.34178243349193 2.58883482435238 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "4" 1.49896675700718 1.83026186196505 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "5" 1.88331720752185 1.11487872961915 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 36 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "7" 5.49621144235967 4.38446233285232 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "2" 0.67488151732978 1.44322578189185 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "3l" 0.539905213863824 1.00773427512933 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "3r" 1.07981042772765 1.05113649519624 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "4" 0.719873618485099 0.719713593374202 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "6b" 0.67488151732978 0.978100973125193 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "6u" 2.60954186700848 2.1581984724634 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "7b" 1.82218009679041 1.43865072902416 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 2 "1" 1.07981042772765 0.808733508895724 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 2 "2" 0.787361770218077 0.724074959750504 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 2 "3" 1.9346603496787 1.39653568595788 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 2 "4" 1.61971564159147 1.2334644267814 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 2 "6" 0.764865719640418 0.862655658633658 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 2 "7" 0.539905213863824 0.343926246720286 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 DEL" "CTRL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 1 "1" 0.517409163286165 0.655992586337542 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 1 "3" 2.31709320949891 0.999187823519771 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 1 "5" 1.28227488292658 1.38482439426693 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 1 "7" 2.54205371527551 1.32867623598798 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 2 "2" 1.48473933812552 0.821114168756969 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 2 "4" 2.38458136123189 1.35077925728932 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 2 "5" 0.719873618485099 0.880128693553776 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 2 "6" 0.652385466752121 0.469137931770535 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 37 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 DEL" 2 "7" 2.45206951296487 1.02548323375357 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "1" 2.56916550393519 1.35585583026381 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "2" 0.948839532703338 0.72683472028213 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "3" 0.948839532703338 1.1516562364611 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "4" 0.686083969800875 1.23194563342875 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "5" 0.905046938886261 1.06565115346679 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "7" 0.744474094890312 1.05832473899379 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "8" 0.481718531987849 0.760227171961167 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0441-002" "4" "CTRL" "WT" "CTRL2" "GFP" "SHANK2 R841X" 1 "9" 1.94147165922375 0.834178553755041 "EXP" "SK0441-002 #4" "SHANK2 R841X CTRL" "CTRL2" "CTRL2 #4" "SHANK2 DEL" "CTRL" "AA"
"3" 38 "CTRL1" "SK0217-003" "1" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "2" 2.20422722212622 1.34090526959267 "EXP" "SK0217-003 #1" "SHANK2 Del MUT" "Del" "Del #1" "SHANK2 DEL" "SHANK2 DEL" "AA"
